"Master","RecordType","RecordKey","Id","Name"
"Bloodmoon.esm","Apparatus","id:apparatus_a_spipe_01","apparatus_a_spipe_01","Pipe"
"Bloodmoon.esm","Armor","id:steel_cuirass","steel_cuirass","Steel Cuirass"
"Morrowind.esm","Cell","cell:|-3|25","",""
"Morrowind.esm","Cell","cell:|3|26","",""
"Morrowind.esm","Cell","cell:|-3|26","",""
"Morrowind.esm","Cell","cell:|-3|27","",""
"Morrowind.esm","Cell","cell:|3|3","",""
"Morrowind.esm","Cell","cell:|3|-3","",""
"Morrowind.esm","Cell","cell:|-3|3","",""
"Morrowind.esm","Cell","cell:|3|4","",""
"Morrowind.esm","Cell","cell:|3|-4","",""
"Morrowind.esm","Cell","cell:|-3|4","",""
"Morrowind.esm","Cell","cell:|-3|-4","",""
"Morrowind.esm","Cell","cell:|3|5","",""
"Morrowind.esm","Cell","cell:|3|-5","",""
"Morrowind.esm","Cell","cell:|-3|5","",""
"Morrowind.esm","Cell","cell:|-3|-5","",""
"Morrowind.esm","Cell","cell:|3|6","",""
"Morrowind.esm","Cell","cell:|3|-6","",""
"Morrowind.esm","Cell","cell:|-3|-6","",""
"Morrowind.esm","Cell","cell:|3|-7","",""
"Morrowind.esm","Cell","cell:|-3|7","",""
"Morrowind.esm","Cell","cell:|-3|-7","",""
"Morrowind.esm","Cell","cell:|3|8","",""
"Morrowind.esm","Cell","cell:|3|-8","",""
"Morrowind.esm","Cell","cell:|-3|8","",""
"Morrowind.esm","Cell","cell:|-3|-8","",""
"Morrowind.esm","Cell","cell:|3|9","",""
"Morrowind.esm","Cell","cell:|-3|9","",""
"Morrowind.esm","Cell","cell:|-3|-9","",""
"Morrowind.esm","Cell","cell:|4|0","",""
"Morrowind.esm","Cell","cell:|-4|0","",""
"Morrowind.esm","Cell","cell:|4|1","",""
"Morrowind.esm","Cell","cell:|4|-1","",""
"Morrowind.esm","Cell","cell:|-4|1","",""
"Morrowind.esm","Cell","cell:|-4|-1","",""
"Morrowind.esm","Cell","cell:|4|10","",""
"Morrowind.esm","Cell","cell:|-4|10","",""
"Morrowind.esm","Cell","cell:|-4|-10","",""
"Morrowind.esm","Cell","cell:|4|11","",""
"Morrowind.esm","Cell","cell:|-4|11","",""
"Morrowind.esm","Cell","cell:|-4|-11","",""
"Morrowind.esm","Cell","cell:|4|12","",""
"Morrowind.esm","Cell","cell:|-4|12","",""
"Morrowind.esm","Cell","cell:|-4|-12","",""
"Morrowind.esm","Cell","cell:|4|13","",""
"Morrowind.esm","Cell","cell:|-4|13","",""
"Morrowind.esm","Cell","cell:|-4|-13","",""
"Morrowind.esm","Cell","cell:|4|14","",""
"Morrowind.esm","Cell","cell:|-4|14","",""
"Morrowind.esm","Cell","cell:|-4|-14","",""
"Morrowind.esm","Cell","cell:|4|15","",""
"Morrowind.esm","Cell","cell:|4|-15","",""
"Morrowind.esm","Cell","cell:|-4|15","",""
"Morrowind.esm","Cell","cell:|4|16","",""
"Morrowind.esm","Cell","cell:|4|-16","",""
"Morrowind.esm","Cell","cell:|-4|16","",""
"Morrowind.esm","Cell","cell:|4|17","",""
"Morrowind.esm","Cell","cell:|4|-17","",""
"Morrowind.esm","Cell","cell:|-4|17","",""
"Morrowind.esm","Cell","cell:|4|18","",""
"Morrowind.esm","Cell","cell:|4|19","",""
"Morrowind.esm","Cell","cell:|-4|19","",""
"Morrowind.esm","Cell","cell:|4|2","",""
"Morrowind.esm","Cell","cell:|4|-2","",""
"Morrowind.esm","Cell","cell:|-4|2","",""
"Morrowind.esm","Cell","cell:|4|20","",""
"Morrowind.esm","Cell","cell:|-4|20","",""
"Morrowind.esm","Cell","cell:|4|21","",""
"Morrowind.esm","Cell","cell:|4|22","",""
"Morrowind.esm","Cell","cell:|-4|22","",""
"Morrowind.esm","Cell","cell:|4|23","",""
"Morrowind.esm","Cell","cell:|-4|23","",""
"Morrowind.esm","Cell","cell:|4|24","",""
"Morrowind.esm","Cell","cell:|-4|24","",""
"Morrowind.esm","Cell","cell:|4|25","",""
"Morrowind.esm","Cell","cell:|-4|25","",""
"Morrowind.esm","Cell","cell:|4|26","",""
"Morrowind.esm","Cell","cell:|-4|26","",""
"Morrowind.esm","Cell","cell:|-4|27","",""
"Morrowind.esm","Cell","cell:|4|3","",""
"Morrowind.esm","Cell","cell:|-4|3","",""
"Morrowind.esm","Cell","cell:|-4|-3","",""
"Morrowind.esm","Cell","cell:|4|4","",""
"Morrowind.esm","Cell","cell:|4|-4","",""
"Morrowind.esm","Cell","cell:|-4|4","",""
"Morrowind.esm","Cell","cell:|4|5","",""
"Morrowind.esm","Cell","cell:|4|-5","",""
"Morrowind.esm","Cell","cell:|-4|5","",""
"Morrowind.esm","Cell","cell:|-4|-5","",""
"Morrowind.esm","Cell","cell:|4|6","",""
"Morrowind.esm","Cell","cell:|4|-6","",""
"Morrowind.esm","Cell","cell:|-4|6","",""
"Morrowind.esm","Cell","cell:|-4|-6","",""
"Morrowind.esm","Cell","cell:|4|7","",""
"Morrowind.esm","Cell","cell:|4|-7","",""
"Morrowind.esm","Cell","cell:|-4|7","",""
"Morrowind.esm","Cell","cell:|-4|-7","",""
"Morrowind.esm","Cell","cell:|4|8","",""
"Morrowind.esm","Cell","cell:|4|-8","",""
"Morrowind.esm","Cell","cell:|-4|8","",""
"Morrowind.esm","Cell","cell:|-4|-8","",""
"Morrowind.esm","Cell","cell:|4|-9","",""
"Morrowind.esm","Cell","cell:|-4|9","",""
"Morrowind.esm","Cell","cell:|-4|-9","",""
"Morrowind.esm","Cell","cell:|5|0","",""
"Morrowind.esm","Cell","cell:|-5|0","",""
"Morrowind.esm","Cell","cell:|5|1","",""
"Morrowind.esm","Cell","cell:|5|-1","",""
"Morrowind.esm","Cell","cell:|-5|1","",""
"Morrowind.esm","Cell","cell:|-5|-1","",""
"Morrowind.esm","Cell","cell:|5|10","",""
"Morrowind.esm","Cell","cell:|-5|10","",""
"Morrowind.esm","Cell","cell:|-5|-10","",""
"Morrowind.esm","Cell","cell:|5|11","",""
"Morrowind.esm","Cell","cell:|-5|11","",""
"Morrowind.esm","Cell","cell:|-5|-11","",""
"Morrowind.esm","Cell","cell:|5|12","",""
"Morrowind.esm","Cell","cell:|5|-12","",""
"Morrowind.esm","Cell","cell:|-5|12","",""
"Morrowind.esm","Cell","cell:|-5|-12","",""
"Morrowind.esm","Cell","cell:|5|13","",""
"Morrowind.esm","Cell","cell:|5|-13","",""
"Morrowind.esm","Cell","cell:|-5|13","",""
"Morrowind.esm","Cell","cell:|-5|-13","",""
"Morrowind.esm","Cell","cell:|5|14","",""
"Morrowind.esm","Cell","cell:|5|-14","",""
"Morrowind.esm","Cell","cell:|-5|14","",""
"Morrowind.esm","Cell","cell:|-5|-14","",""
"Morrowind.esm","Cell","cell:|5|-15","",""
"Morrowind.esm","Cell","cell:|-5|15","",""
"Morrowind.esm","Cell","cell:|5|16","",""
"Morrowind.esm","Cell","cell:|5|-16","",""
"Morrowind.esm","Cell","cell:|-5|16","",""
"Morrowind.esm","Cell","cell:|5|17","",""
"Morrowind.esm","Cell","cell:|5|-17","",""
"Morrowind.esm","Cell","cell:|-5|17","",""
"Morrowind.esm","Cell","cell:|5|18","",""
"Morrowind.esm","Cell","cell:|5|19","",""
"Morrowind.esm","Cell","cell:|-5|19","",""
"Morrowind.esm","Cell","cell:|5|2","",""
"Morrowind.esm","Cell","cell:|5|-2","",""
"Morrowind.esm","Cell","cell:|-5|2","",""
"Morrowind.esm","Cell","cell:|-5|-2","",""
"Morrowind.esm","Cell","cell:|5|20","",""
"Morrowind.esm","Cell","cell:|-5|20","",""
"Morrowind.esm","Cell","cell:|5|21","",""
"Morrowind.esm","Cell","cell:|-5|21","",""
"Morrowind.esm","Cell","cell:|5|22","",""
"Morrowind.esm","Cell","cell:|-5|22","",""
"Morrowind.esm","Cell","cell:|5|23","",""
"Morrowind.esm","Cell","cell:|-5|23","",""
"Morrowind.esm","Cell","cell:|5|24","",""
"Morrowind.esm","Cell","cell:|-5|24","",""
"Morrowind.esm","Cell","cell:|5|25","",""
"Morrowind.esm","Cell","cell:|-5|25","",""
"Morrowind.esm","Cell","cell:|5|26","",""
"Morrowind.esm","Cell","cell:|-5|26","",""
"Morrowind.esm","Cell","cell:|-5|27","",""
"Morrowind.esm","Cell","cell:|5|3","",""
"Morrowind.esm","Cell","cell:|5|-3","",""
"Morrowind.esm","Cell","cell:|-5|3","",""
"Morrowind.esm","Cell","cell:|-5|-3","",""
"Morrowind.esm","Cell","cell:|5|4","",""
"Morrowind.esm","Cell","cell:|5|-4","",""
"Morrowind.esm","Cell","cell:|-5|4","",""
"Morrowind.esm","Cell","cell:|-5|-4","",""
"Morrowind.esm","Cell","cell:|5|5","",""
"Morrowind.esm","Cell","cell:|5|-5","",""
"Morrowind.esm","Cell","cell:|-5|5","",""
"Morrowind.esm","Cell","cell:|5|6","",""
"Morrowind.esm","Cell","cell:|5|-6","",""
"Morrowind.esm","Cell","cell:|-5|6","",""
"Morrowind.esm","Cell","cell:|-5|-6","",""
"Morrowind.esm","Cell","cell:|5|7","",""
"Morrowind.esm","Cell","cell:|5|-7","",""
"Morrowind.esm","Cell","cell:|-5|7","",""
"Morrowind.esm","Cell","cell:|-5|-7","",""
"Morrowind.esm","Cell","cell:|5|8","",""
"Morrowind.esm","Cell","cell:|5|-8","",""
"Morrowind.esm","Cell","cell:|-5|8","",""
"Morrowind.esm","Cell","cell:|-5|-8","",""
"Morrowind.esm","Cell","cell:|5|9","",""
"Morrowind.esm","Cell","cell:|5|-9","",""
"Morrowind.esm","Cell","cell:|-5|-9","",""
"Morrowind.esm","Cell","cell:|6|0","",""
"Morrowind.esm","Cell","cell:|-6|0","",""
"Morrowind.esm","Cell","cell:|6|1","",""
"Morrowind.esm","Cell","cell:|6|-1","",""
"Morrowind.esm","Cell","cell:|-6|1","",""
"Morrowind.esm","Cell","cell:|6|10","",""
"Morrowind.esm","Cell","cell:|6|-10","",""
"Morrowind.esm","Cell","cell:|-6|10","",""
"Morrowind.esm","Cell","cell:|-6|-10","",""
"Morrowind.esm","Cell","cell:|6|11","",""
"Morrowind.esm","Cell","cell:|6|-11","",""
"Morrowind.esm","Cell","cell:|-6|11","",""
"Morrowind.esm","Cell","cell:|-6|-11","",""
"Morrowind.esm","Cell","cell:|6|12","",""
"Morrowind.esm","Cell","cell:|6|-12","",""
"Morrowind.esm","Cell","cell:|-6|12","",""
"Morrowind.esm","Cell","cell:|-6|-12","",""
"Morrowind.esm","Cell","cell:|6|13","",""
"Morrowind.esm","Cell","cell:|6|-13","",""
"Morrowind.esm","Cell","cell:|-6|13","",""
"Morrowind.esm","Cell","cell:|-6|-13","",""
"Morrowind.esm","Cell","cell:|6|14","",""
"Morrowind.esm","Cell","cell:|6|-14","",""
"Morrowind.esm","Cell","cell:|-6|14","",""
"Morrowind.esm","Cell","cell:|-6|-14","",""
"Morrowind.esm","Cell","cell:|6|15","",""
"Morrowind.esm","Cell","cell:|6|-15","",""
"Morrowind.esm","Cell","cell:|-6|15","",""
"Morrowind.esm","Cell","cell:|6|16","",""
"Morrowind.esm","Cell","cell:|6|-16","",""
"Morrowind.esm","Cell","cell:|-6|16","",""
"Morrowind.esm","Cell","cell:|6|17","",""
"Morrowind.esm","Cell","cell:|6|-17","",""
"Morrowind.esm","Cell","cell:|-6|17","",""
"Morrowind.esm","Cell","cell:|6|-18","",""
"Morrowind.esm","Cell","cell:|-6|18","",""
"Morrowind.esm","Cell","cell:|6|19","",""
"Morrowind.esm","Cell","cell:|-6|19","",""
"Morrowind.esm","Cell","cell:|6|2","",""
"Morrowind.esm","Cell","cell:|6|-2","",""
"Morrowind.esm","Cell","cell:|-6|2","",""
"Morrowind.esm","Cell","cell:|-6|-2","",""
"Morrowind.esm","Cell","cell:|6|20","",""
"Morrowind.esm","Cell","cell:|-6|20","",""
"Morrowind.esm","Cell","cell:|-6|21","",""
"Morrowind.esm","Cell","cell:|6|22","",""
"Morrowind.esm","Cell","cell:|-6|22","",""
"Morrowind.esm","Cell","cell:|6|23","",""
"Morrowind.esm","Cell","cell:|-6|23","",""
"Morrowind.esm","Cell","cell:|6|24","",""
"Morrowind.esm","Cell","cell:|-6|24","",""
"Morrowind.esm","Cell","cell:|6|25","",""
"Morrowind.esm","Cell","cell:|-6|25","",""
"Morrowind.esm","Cell","cell:|6|26","",""
"Morrowind.esm","Cell","cell:|6|3","",""
"Morrowind.esm","Cell","cell:|6|-3","",""
"Morrowind.esm","Cell","cell:|-6|3","",""
"Morrowind.esm","Cell","cell:|-6|-3","",""
"Morrowind.esm","Cell","cell:|6|4","",""
"Morrowind.esm","Cell","cell:|6|-4","",""
"Morrowind.esm","Cell","cell:|-6|4","",""
"Morrowind.esm","Cell","cell:|-6|-4","",""
"Morrowind.esm","Cell","cell:|6|5","",""
"Morrowind.esm","Cell","cell:|-6|5","",""
"Morrowind.esm","Cell","cell:|6|6","",""
"Morrowind.esm","Cell","cell:|-6|6","",""
"Morrowind.esm","Cell","cell:|-6|-6","",""
"Morrowind.esm","Cell","cell:|6|7","",""
"Morrowind.esm","Cell","cell:|-6|7","",""
"Morrowind.esm","Cell","cell:|-6|-7","",""
"Morrowind.esm","Cell","cell:|6|8","",""
"Morrowind.esm","Cell","cell:|6|-8","",""
"Morrowind.esm","Cell","cell:|-6|8","",""
"Morrowind.esm","Cell","cell:|-6|-8","",""
"Morrowind.esm","Cell","cell:|6|9","",""
"Morrowind.esm","Cell","cell:|-6|9","",""
"Morrowind.esm","Cell","cell:|-6|-9","",""
"Morrowind.esm","Cell","cell:|7|0","",""
"Morrowind.esm","Cell","cell:|-7|0","",""
"Morrowind.esm","Cell","cell:|7|1","",""
"Morrowind.esm","Cell","cell:|7|-1","",""
"Morrowind.esm","Cell","cell:|-7|1","",""
"Morrowind.esm","Cell","cell:|-7|-1","",""
"Morrowind.esm","Cell","cell:|7|10","",""
"Morrowind.esm","Cell","cell:|7|-10","",""
"Morrowind.esm","Cell","cell:|-7|10","",""
"Morrowind.esm","Cell","cell:|-7|-10","",""
"Morrowind.esm","Cell","cell:|7|11","",""
"Morrowind.esm","Cell","cell:|7|-11","",""
"Morrowind.esm","Cell","cell:|-7|11","",""
"Morrowind.esm","Cell","cell:|-7|-11","",""
"Morrowind.esm","Cell","cell:|7|12","",""
"Morrowind.esm","Cell","cell:|7|-12","",""
"Morrowind.esm","Cell","cell:|-7|12","",""
"Morrowind.esm","Cell","cell:|-7|-12","",""
"Morrowind.esm","Cell","cell:|7|13","",""
"Morrowind.esm","Cell","cell:|7|-13","",""
"Morrowind.esm","Cell","cell:|-7|13","",""
"Morrowind.esm","Cell","cell:|-7|-13","",""
"Morrowind.esm","Cell","cell:|7|14","",""
"Morrowind.esm","Cell","cell:|7|-14","",""
"Morrowind.esm","Cell","cell:|-7|14","",""
"Morrowind.esm","Cell","cell:|-7|-14","",""
"Morrowind.esm","Cell","cell:|7|15","",""
"Morrowind.esm","Cell","cell:|7|-15","",""
"Morrowind.esm","Cell","cell:|-7|15","",""
"Morrowind.esm","Cell","cell:|7|16","",""
"Morrowind.esm","Cell","cell:|7|-16","",""
"Morrowind.esm","Cell","cell:|-7|16","",""
"Morrowind.esm","Cell","cell:|7|17","",""
"Morrowind.esm","Cell","cell:|7|-17","",""
"Morrowind.esm","Cell","cell:|-7|17","",""
"Morrowind.esm","Cell","cell:|7|18","",""
"Morrowind.esm","Cell","cell:|7|-18","",""
"Morrowind.esm","Cell","cell:|-7|18","",""
"Morrowind.esm","Cell","cell:|7|19","",""
"Morrowind.esm","Cell","cell:|7|-19","",""
"Morrowind.esm","Cell","cell:|-7|19","",""
"Morrowind.esm","Cell","cell:|7|2","",""
"Morrowind.esm","Cell","cell:|7|-2","",""
"Morrowind.esm","Cell","cell:|-7|2","",""
"Morrowind.esm","Cell","cell:|-7|-2","",""
"Morrowind.esm","Cell","cell:|7|20","",""
"Morrowind.esm","Cell","cell:|-7|20","",""
"Morrowind.esm","Cell","cell:|7|21","",""
"Morrowind.esm","Cell","cell:|-7|21","",""
"Morrowind.esm","Cell","cell:|-7|22","",""
"Morrowind.esm","Cell","cell:|7|23","",""
"Morrowind.esm","Cell","cell:|-7|23","",""
"Morrowind.esm","Cell","cell:|7|24","",""
"Morrowind.esm","Cell","cell:|-7|24","",""
"Morrowind.esm","Cell","cell:|7|25","",""
"Morrowind.esm","Cell","cell:|7|26","",""
"Morrowind.esm","Cell","cell:|7|3","",""
"Morrowind.esm","Cell","cell:|7|-3","",""
"Morrowind.esm","Cell","cell:|-7|3","",""
"Morrowind.esm","Cell","cell:|-7|-3","",""
"Morrowind.esm","Cell","cell:|7|4","",""
"Morrowind.esm","Cell","cell:|7|-4","",""
"Morrowind.esm","Cell","cell:|-7|4","",""
"Morrowind.esm","Cell","cell:|7|5","",""
"Morrowind.esm","Cell","cell:|7|-5","",""
"Morrowind.esm","Cell","cell:|-7|5","",""
"Morrowind.esm","Cell","cell:|-7|-5","",""
"Morrowind.esm","Cell","cell:|7|6","",""
"Morrowind.esm","Cell","cell:|7|-6","",""
"Morrowind.esm","Cell","cell:|-7|6","",""
"Morrowind.esm","Cell","cell:|-7|-6","",""
"Morrowind.esm","Cell","cell:|7|7","",""
"Morrowind.esm","Cell","cell:|7|-7","",""
"Morrowind.esm","Cell","cell:|-7|7","",""
"Morrowind.esm","Cell","cell:|-7|-7","",""
"Morrowind.esm","Cell","cell:|7|8","",""
"Morrowind.esm","Cell","cell:|7|-8","",""
"Morrowind.esm","Cell","cell:|-7|8","",""
"Morrowind.esm","Cell","cell:|-7|-8","",""
"Morrowind.esm","Cell","cell:|7|9","",""
"Morrowind.esm","Cell","cell:|7|-9","",""
"Morrowind.esm","Cell","cell:|-7|9","",""
"Morrowind.esm","Cell","cell:|-7|-9","",""
"Morrowind.esm","Cell","cell:|8|0","",""
"Morrowind.esm","Cell","cell:|-8|0","",""
"Morrowind.esm","Cell","cell:|8|1","",""
"Morrowind.esm","Cell","cell:|8|-1","",""
"Morrowind.esm","Cell","cell:|-8|1","",""
"Morrowind.esm","Cell","cell:|-8|-1","",""
"Morrowind.esm","Cell","cell:|8|10","",""
"Morrowind.esm","Cell","cell:|-8|10","",""
"Morrowind.esm","Cell","cell:|-8|-10","",""
"Morrowind.esm","Cell","cell:|8|11","",""
"Morrowind.esm","Cell","cell:|8|-11","",""
"Morrowind.esm","Cell","cell:|-8|11","",""
"Morrowind.esm","Cell","cell:|-8|-11","",""
"Morrowind.esm","Cell","cell:|-8|12","",""
"Morrowind.esm","Cell","cell:|-8|-12","",""
"Morrowind.esm","Cell","cell:|8|13","",""
"Morrowind.esm","Cell","cell:|8|-13","",""
"Morrowind.esm","Cell","cell:|-8|13","",""
"Morrowind.esm","Cell","cell:|-8|-13","",""
"Morrowind.esm","Cell","cell:|8|14","",""
"Morrowind.esm","Cell","cell:|8|-14","",""
"Morrowind.esm","Cell","cell:|-8|14","",""
"Morrowind.esm","Cell","cell:|-8|-14","",""
"Morrowind.esm","Cell","cell:|8|15","",""
"Morrowind.esm","Cell","cell:|8|-15","",""
"Morrowind.esm","Cell","cell:|-8|15","",""
"Morrowind.esm","Cell","cell:|8|16","",""
"Morrowind.esm","Cell","cell:|8|-16","",""
"Morrowind.esm","Cell","cell:|-8|16","",""
"Morrowind.esm","Cell","cell:|8|17","",""
"Morrowind.esm","Cell","cell:|8|-17","",""
"Morrowind.esm","Cell","cell:|-8|17","",""
"Morrowind.esm","Cell","cell:|8|18","",""
"Morrowind.esm","Cell","cell:|8|-18","",""
"Morrowind.esm","Cell","cell:|-8|18","",""
"Morrowind.esm","Cell","cell:|8|19","",""
"Morrowind.esm","Cell","cell:|8|-19","",""
"Morrowind.esm","Cell","cell:|-8|19","",""
"Morrowind.esm","Cell","cell:|8|2","",""
"Morrowind.esm","Cell","cell:|8|-2","",""
"Morrowind.esm","Cell","cell:|-8|2","",""
"Morrowind.esm","Cell","cell:|-8|-2","",""
"Morrowind.esm","Cell","cell:|8|20","",""
"Morrowind.esm","Cell","cell:|-8|20","",""
"Morrowind.esm","Cell","cell:|8|21","",""
"Morrowind.esm","Cell","cell:|-8|21","",""
"Morrowind.esm","Cell","cell:|8|22","",""
"Morrowind.esm","Cell","cell:|-8|22","",""
"Morrowind.esm","Cell","cell:|8|23","",""
"Morrowind.esm","Cell","cell:|8|24","",""
"Morrowind.esm","Cell","cell:|8|25","",""
"Morrowind.esm","Cell","cell:|8|26","",""
"Morrowind.esm","Cell","cell:|8|3","",""
"Morrowind.esm","Cell","cell:|8|-3","",""
"Morrowind.esm","Cell","cell:|-8|-3","",""
"Morrowind.esm","Cell","cell:|8|4","",""
"Morrowind.esm","Cell","cell:|8|-4","",""
"Morrowind.esm","Cell","cell:|-8|4","",""
"Morrowind.esm","Cell","cell:|-8|-4","",""
"Morrowind.esm","Cell","cell:|8|5","",""
"Morrowind.esm","Cell","cell:|8|-5","",""
"Morrowind.esm","Cell","cell:|-8|5","",""
"Morrowind.esm","Cell","cell:|-8|-5","",""
"Morrowind.esm","Cell","cell:|8|6","",""
"Morrowind.esm","Cell","cell:|8|-6","",""
"Morrowind.esm","Cell","cell:|-8|6","",""
"Morrowind.esm","Cell","cell:|-8|-6","",""
"Morrowind.esm","Cell","cell:|8|7","",""
"Morrowind.esm","Cell","cell:|8|-7","",""
"Morrowind.esm","Cell","cell:|-8|7","",""
"Morrowind.esm","Cell","cell:|-8|-7","",""
"Morrowind.esm","Cell","cell:|8|8","",""
"Morrowind.esm","Cell","cell:|8|-8","",""
"Morrowind.esm","Cell","cell:|-8|8","",""
"Morrowind.esm","Cell","cell:|-8|-8","",""
"Morrowind.esm","Cell","cell:|8|9","",""
"Morrowind.esm","Cell","cell:|8|-9","",""
"Morrowind.esm","Cell","cell:|-8|9","",""
"Morrowind.esm","Cell","cell:|-8|-9","",""
"Morrowind.esm","Cell","cell:|9|0","",""
"Morrowind.esm","Cell","cell:|-9|0","",""
"Morrowind.esm","Cell","cell:|9|1","",""
"Morrowind.esm","Cell","cell:|9|-1","",""
"Morrowind.esm","Cell","cell:|-9|1","",""
"Morrowind.esm","Cell","cell:|-9|-1","",""
"Morrowind.esm","Cell","cell:|9|-10","",""
"Morrowind.esm","Cell","cell:|-9|10","",""
"Morrowind.esm","Cell","cell:|-9|-10","",""
"Morrowind.esm","Cell","cell:|9|11","",""
"Morrowind.esm","Cell","cell:|9|-11","",""
"Morrowind.esm","Cell","cell:|-9|11","",""
"Morrowind.esm","Cell","cell:|-9|-11","",""
"Morrowind.esm","Cell","cell:|9|12","",""
"Morrowind.esm","Cell","cell:|-9|12","",""
"Morrowind.esm","Cell","cell:|-9|-12","",""
"Morrowind.esm","Cell","cell:|9|13","",""
"Morrowind.esm","Cell","cell:|9|-13","",""
"Morrowind.esm","Cell","cell:|-9|13","",""
"Morrowind.esm","Cell","cell:|-9|-13","",""
"Morrowind.esm","Cell","cell:|9|14","",""
"Morrowind.esm","Cell","cell:|9|-14","",""
"Morrowind.esm","Cell","cell:|-9|14","",""
"Morrowind.esm","Cell","cell:|-9|-14","",""
"Morrowind.esm","Cell","cell:|9|15","",""
"Morrowind.esm","Cell","cell:|9|-15","",""
"Morrowind.esm","Cell","cell:|-9|15","",""
"Morrowind.esm","Cell","cell:|9|16","",""
"Morrowind.esm","Cell","cell:|9|-16","",""
"Morrowind.esm","Cell","cell:|9|17","",""
"Morrowind.esm","Cell","cell:|9|-17","",""
"Morrowind.esm","Cell","cell:|9|18","",""
"Morrowind.esm","Cell","cell:|9|-18","",""
"Morrowind.esm","Cell","cell:|-9|18","",""
"Morrowind.esm","Cell","cell:|9|19","",""
"Morrowind.esm","Cell","cell:|-9|19","",""
"Morrowind.esm","Cell","cell:|9|2","",""
"Morrowind.esm","Cell","cell:|9|-2","",""
"Morrowind.esm","Cell","cell:|-9|2","",""
"Morrowind.esm","Cell","cell:|-9|-2","",""
"Morrowind.esm","Cell","cell:|9|20","",""
"Morrowind.esm","Cell","cell:|-9|20","",""
"Morrowind.esm","Cell","cell:|9|21","",""
"Morrowind.esm","Cell","cell:|9|22","",""
"Morrowind.esm","Cell","cell:|9|23","",""
"Morrowind.esm","Cell","cell:|9|24","",""
"Morrowind.esm","Cell","cell:|9|25","",""
"Morrowind.esm","Cell","cell:|9|26","",""
"Morrowind.esm","Cell","cell:|9|3","",""
"Morrowind.esm","Cell","cell:|9|-3","",""
"Morrowind.esm","Cell","cell:|-9|3","",""
"Morrowind.esm","Cell","cell:|-9|-3","",""
"Morrowind.esm","Cell","cell:|9|4","",""
"Morrowind.esm","Cell","cell:|9|-4","",""
"Morrowind.esm","Cell","cell:|-9|-4","",""
"Morrowind.esm","Cell","cell:|9|5","",""
"Morrowind.esm","Cell","cell:|9|-5","",""
"Morrowind.esm","Cell","cell:|-9|-5","",""
"Morrowind.esm","Cell","cell:|9|-6","",""
"Morrowind.esm","Cell","cell:|-9|6","",""
"Morrowind.esm","Cell","cell:|-9|-6","",""
"Morrowind.esm","Cell","cell:|9|7","",""
"Morrowind.esm","Cell","cell:|-9|7","",""
"Morrowind.esm","Cell","cell:|-9|-7","",""
"Morrowind.esm","Cell","cell:|9|8","",""
"Morrowind.esm","Cell","cell:|9|-8","",""
"Morrowind.esm","Cell","cell:|-9|8","",""
"Morrowind.esm","Cell","cell:|-9|-8","",""
"Morrowind.esm","Cell","cell:|9|9","",""
"Morrowind.esm","Cell","cell:|9|-9","",""
"Morrowind.esm","Cell","cell:|-9|9","",""
"Morrowind.esm","Cell","cell:|-9|-9","",""
"Morrowind.esm","Cell","cell:Ahemmusa Camp|11|16","","Ahemmusa Camp"
"Morrowind.esm","Cell","cell:Ald Daedroth|11|20","","Ald Daedroth"
"Morrowind.esm","Cell","cell:Ald Redaynia|-4|21","","Ald Redaynia"
"Morrowind.esm","Cell","cell:Ald Sotha|6|-9","","Ald Sotha"
"Morrowind.esm","Cell","cell:Ald Velothi|-11|15","","Ald Velothi"
"Morrowind.esm","Cell","cell:Ald-ruhn|-2|7","","Ald-ruhn"
"Morrowind.esm","Cell","cell:Ald-ruhn|-3|6","","Ald-ruhn"
"Morrowind.esm","Cell","cell:Andasreth|-9|5","","Andasreth"
"Morrowind.esm","Cell","cell:Arvel Plantation|2|-6","","Arvel Plantation"
"Morrowind.esm","Cell","cell:Ashalmawia|-10|15","","Ashalmawia"
"Morrowind.esm","Cell","cell:Ashinabi, Smuggler Den|4278317|1065353216","","Ashinabi, Smuggler Den"
"Morrowind.esm","Cell","cell:Ashurnabitashpi|-5|18","","Ashurnabitashpi"
"Morrowind.esm","Cell","cell:Ashurnibibi|-7|-4","","Ashurnibibi"
